QT002728|Qualifier|Exposure NOS|SNOMEDCT_US|C0332157|Special information qualifier|024
QT002729|Qualifier|Exposure NOS|SNOMEDCT_US|C0332157|Special information qualifier|024
QT002730|Qualifier|Exposure to (contextual qualifier) (qualifier value)|SNOMEDCT_US|C0332157|Special information qualifier|024
QT002731|Qualifier|Exposure to (contextual qualifier) (qualifier value)|SNOMEDCT_US|C0332157|Special information qualifier|024
QT002732|Qualifier|Exposure to (contextual qualifier)|SNOMEDCT_US|C0332157|Special information qualifier|024
QT002733|Qualifier|Exposure to (contextual qualifier)|SNOMEDCT_US|C0332157|Special information qualifier|024
QT002734|Qualifier|Exposure to|MTH|C0332157|Special information qualifier|024
QT002735|Qualifier|Exposure to|MTH|C0332157|Special information qualifier|024
QT002736|Qualifier|Exposure to|SNOMEDCT_US|C0332157|Special information qualifier|024
QT002737|Qualifier|Exposure to|SNOMEDCT_US|C0332157|Special information qualifier|024
QT002738|Qualifier|Exposure|LNC|C0332157|Special information qualifier|024
QT002739|Qualifier|Exposure|LNC|C0332157|Special information qualifier|024
QT002740|Qualifier|Exposure|NCI|C0332157|Special information qualifier|024
QT002741|Qualifier|Exposure|NCI|C0332157|Special information qualifier|024
QT002742|Qualifier|Extending (qualifier value)|SNOMEDCT_US|C0439792|Descriptors|028
QT002743|Qualifier|Extending (qualifier value)|SNOMEDCT_US|C0439792|Descriptors|028
QT002744|Qualifier|Extending|SNOMEDCT_US|C0439792|Descriptors|028
QT002745|Qualifier|Extending|SNOMEDCT_US|C0439792|Descriptors|028
QT002746|Qualifier|Extends to|SNOMEDCT_US|C0439792|Descriptors|028
QT002747|Qualifier|Extends to|SNOMEDCT_US|C0439792|Descriptors|028
QT002748|Qualifier|Extension Namespace 1000000|SNOMEDCT_US|C1299996|Weakness|031
QT002749|Qualifier|Extension Namespace {1000000} (namespace concept)|SNOMEDCT_US|C1299996|Weakness|031
QT002750|Qualifier|Extension Namespace {1000000}|SNOMEDCT_US|C1299996|Weakness|031
QT002751|Qualifier|Extension of|SNOMEDCT_US|C0439792|Descriptors|028
QT002752|Qualifier|Extension of|SNOMEDCT_US|C0439792|Descriptors|028
QT002753|Qualifier|Extensor Plantar Reflex|MSH|C0034935|Hyperreflexia|034
QT002754|Qualifier|Extensor Plantar Reflex|MSH|C0034935|Observation of reflex|026
QT002755|Qualifier|Extensor Plantar Response|MSH|C0034935|Hyperreflexia|034
QT002756|Qualifier|Extensor Plantar Response|MSH|C0034935|Observation of reflex|026
QT002757|Qualifier|Extensor plantar reflexes|HPO|C0034935|Hyperreflexia|034
QT002758|Qualifier|Extensor plantar reflexes|HPO|C0034935|Observation of reflex|026
QT002759|Qualifier|Extensor plantar reflex|SNOMEDCT_US|C0034935|Hyperreflexia|034
QT002760|Qualifier|Extensor plantar reflex|SNOMEDCT_US|C0034935|Observation of reflex|026
QT002761|Qualifier|Extensor plantar response (observable entity)|SNOMEDCT_US|C0034935|Hyperreflexia|034
QT002762|Qualifier|Extensor plantar response (observable entity)|SNOMEDCT_US|C0034935|Observation of reflex|026
QT002763|Qualifier|Extensor plantar response finding (finding)|SNOMEDCT_US|C0034935|Hyperreflexia|034
QT002764|Qualifier|Extensor plantar response finding (finding)|SNOMEDCT_US|C0034935|Observation of reflex|026
QT002765|Qualifier|Extensor plantar response finding|SNOMEDCT_US|C0034935|Hyperreflexia|034
QT002766|Qualifier|Extensor plantar response finding|SNOMEDCT_US|C0034935|Observation of reflex|026
QT002767|Qualifier|Extensor plantar responses|HPO|C0034935|Hyperreflexia|034
QT002768|Qualifier|Extensor plantar responses|HPO|C0034935|Observation of reflex|026
QT002769|Qualifier|Extensor plantar response|HPO|C0034935|Hyperreflexia|034
QT002770|Qualifier|Extensor plantar response|HPO|C0034935|Observation of reflex|026
QT002771|Qualifier|Extensor plantar response|SNOMEDCT_US|C0034935|Hyperreflexia|034
QT002772|Qualifier|Extensor plantar response|SNOMEDCT_US|C0034935|Observation of reflex|026
QT002773|Qualifier|Extent (attribute)|SNOMEDCT_US|C0439792|Descriptors|028
QT002774|Qualifier|Extent (attribute)|SNOMEDCT_US|C0439792|Descriptors|028
QT002775|Qualifier|Extent of|SNOMEDCT_US|C0439792|Descriptors|028
QT002776|Qualifier|Extent of|SNOMEDCT_US|C0439792|Descriptors|028
QT002777|Qualifier|Extents (qualifier value)|SNOMEDCT_US|C0439792|Descriptors|028
QT002778|Qualifier|Extents (qualifier value)|SNOMEDCT_US|C0439792|Descriptors|028
QT002779|Qualifier|Extents|SNOMEDCT_US|C0439792|Descriptors|028
QT002780|Qualifier|Extents|SNOMEDCT_US|C0439792|Descriptors|028
QT002781|Qualifier|Extent|MTH|C0439792|Descriptors|028
QT002782|Qualifier|Extent|MTH|C0439792|Descriptors|028
QT002783|Qualifier|Extent|NCI|C0439792|Descriptors|028
QT002784|Qualifier|Extent|NCI|C0439792|Descriptors|028
QT002785|Qualifier|Extent|SNOMEDCT_US|C0439792|Descriptors|028
QT002786|Qualifier|Extent|SNOMEDCT_US|C0439792|Descriptors|028
QT002787|Qualifier|Extractable nuclear antigen negative (finding)|SNOMEDCT_US|C0587808|Absence findings|001
QT002788|Qualifier|Extractable nuclear antigen negative|SNOMEDCT_US|C0587808|Absence findings|001
QT002789|Qualifier|Extraocular eye movement (observable entity)|SNOMEDCT_US|C0702182|Observation of reflex|026
QT002790|Qualifier|Extraocular eye movement|SNOMEDCT_US|C0702182|Observation of reflex|026
QT002791|Qualifier|Extreme Exhaustion|NCI_FDA|C0277794|Weakness|031
QT002792|Qualifier|Extreme Exhaustion|NCI|C0277794|Weakness|031
QT002793|Qualifier|Extreme exhaustion (finding)|SNOMEDCT_US|C0277794|Weakness|031
QT002794|Qualifier|Extreme exhaustion|MTH|C0277794|Weakness|031
QT002795|Qualifier|Extreme exhaustion|SNOMEDCT_US|C0277794|Weakness|031
QT002796|Qualifier|Eye Movements|MSH|C0015413|Observation of reflex|026
QT002797|Qualifier|Eye Movements|MTH|C0015413|Observation of reflex|026
QT002798|Qualifier|Eye Movement|MSH|C0015413|Observation of reflex|026
QT002799|Qualifier|Eye movement (observable entity)|SNOMEDCT_US|C0015413|Observation of reflex|026
QT002800|Qualifier|Eye movement observation|MTH|C0702182|Observation of reflex|026
QT002801|Qualifier|Eye movement, NOS|SNOMEDCT_US|C0015413|Observation of reflex|026
QT002802|Qualifier|Eye movement|SNOMEDCT_US|C0015413|Observation of reflex|026
QT002803|Qualifier|Eye swab culture negative (finding)|SNOMEDCT_US|C0580337|Absence findings|001
QT002804|Qualifier|Eye swab culture negative|SNOMEDCT_US|C0580337|Absence findings|001
QT002805|Qualifier|Eye--Movements|LCH_NW|C0015413|Observation of reflex|026
QT002806|Qualifier|FANCD1 Gene Mutation Negative|NCI|C1445910|Absence findings|001
QT002807|Qualifier|FDA CDRH Terminology|NCI|C1880652|Weakness|031
QT002808|Qualifier|FDA Center For Devices and Radiological Health Terminology|NCI|C1880652|Weakness|031
QT002809|Qualifier|FDA Patient Problem Code Hierarchy|NCI_FDA|C1709489|Weakness|031
QT002810|Qualifier|FDA Patient Problem Code Hierarchy|NCI|C1709489|Weakness|031
QT002811|Qualifier|Factor aggravating symptom|SNOMEDCT_US|C0436331|Special information qualifier|024
QT002812|Qualifier|Faecal occult blood: negative (situation)|SNOMEDCT_US|C0474537|Absence findings|001
QT002813|Qualifier|Faecal occult blood: negative|SNOMEDCT_US|C0474537|Absence findings|001
QT002814|Qualifier|Fair (qualifier value)|SNOMEDCT_US|C2911689|Degree findings|002
QT002815|Qualifier|Fair (qualifier value)|SNOMEDCT_US|C2911689|Degree findings|002
QT002816|Qualifier|Fair (qualifier)|MTH|C2911689|Degree findings|002
QT002817|Qualifier|Fair (qualifier)|MTH|C2911689|Degree findings|002
QT002818|Qualifier|Fair|LNC|C2911689|Degree findings|002
QT002819|Qualifier|Fair|LNC|C2911689|Degree findings|002
QT002820|Qualifier|Fair|NCI_FDA|C2911689|Degree findings|002
QT002821|Qualifier|Fair|NCI_FDA|C2911689|Degree findings|002
QT002822|Qualifier|Fair|NCI|C2911689|Degree findings|002
QT002823|Qualifier|Fair|NCI|C2911689|Degree findings|002
QT002824|Qualifier|Fair|SNOMEDCT_US|C2911689|Degree findings|002
QT002825|Qualifier|Fair|SNOMEDCT_US|C2911689|Degree findings|002
QT002826|Qualifier|False Alarm|NCI|C0205557|Modifier mainly for procedure|012
QT002827|Qualifier|False Alarm|NCI|C0205557|Modifier mainly for procedure|012
QT002828|Qualifier|False Discovery|NCI|C0205557|Modifier mainly for procedure|012
QT002829|Qualifier|False Discovery|NCI|C0205557|Modifier mainly for procedure|012
QT002830|Qualifier|False Negative|MTH|C0205558|Modifier mainly for procedure|012
QT002831|Qualifier|False Negative|MTH|C0205558|Modifier mainly for procedure|012
QT002832|Qualifier|False Negative|NCI|C0205558|Modifier mainly for procedure|012
QT002833|Qualifier|False Negative|NCI|C0205558|Modifier mainly for procedure|012
QT002834|Qualifier|False Positive|MTH|C0205557|Modifier mainly for procedure|012
QT002835|Qualifier|False Positive|MTH|C0205557|Modifier mainly for procedure|012
QT002836|Qualifier|False Positive|NCI|C0205557|Modifier mainly for procedure|012
QT002837|Qualifier|False Positive|NCI|C0205557|Modifier mainly for procedure|012
QT002838|Qualifier|False negative (qualifier value)|SNOMEDCT_US|C0205558|Modifier mainly for procedure|012
QT002839|Qualifier|False negative (qualifier value)|SNOMEDCT_US|C0205558|Modifier mainly for procedure|012
QT002840|Qualifier|False negative|SNOMEDCT_US|C0205558|Modifier mainly for procedure|012
QT002841|Qualifier|False negative|SNOMEDCT_US|C0205558|Modifier mainly for procedure|012
QT002842|Qualifier|False positive (qualifier value)|SNOMEDCT_US|C0205557|Modifier mainly for procedure|012
QT002843|Qualifier|False positive (qualifier value)|SNOMEDCT_US|C0205557|Modifier mainly for procedure|012
QT002844|Qualifier|False positive|SNOMEDCT_US|C0205557|Modifier mainly for procedure|012
QT002845|Qualifier|False positive|SNOMEDCT_US|C0205557|Modifier mainly for procedure|012
QT002846|Qualifier|Fast (qualifier value)|SNOMEDCT_US|C0456962|Degree findings|002
QT002847|Qualifier|Fast (qualifier value)|SNOMEDCT_US|C0456962|Degree findings|002
QT002848|Qualifier|Fast|NCI|C0456962|Degree findings|002
QT002849|Qualifier|Fast|NCI|C0456962|Degree findings|002
QT002850|Qualifier|Fast|SNOMEDCT_US|C0456962|Degree findings|002
QT002851|Qualifier|Fast|SNOMEDCT_US|C0456962|Degree findings|002
QT002852|Qualifier|Fatigability (finding)|SNOMEDCT_US|C0231230|Weakness|031
QT002853|Qualifier|Fatigability|MTH|C0231230|Weakness|031
QT002854|Qualifier|Fatigability|SNOMEDCT_US|C0231230|Weakness|031
QT002855|Qualifier|Fatiguability|ICF-CY|C0231230|Weakness|031
QT002856|Qualifier|Fatiguability|ICF|C0231230|Weakness|031
QT002857|Qualifier|Fatigue (finding)|SNOMEDCT_US|C0015672|Weakness|031
QT002858|Qualifier|Fatigue NOS|ICD10CM|C0015672|Weakness|031
QT002859|Qualifier|Fatigue neurosis|MTHICD9|C0027804|Weakness|031
QT002860|Qualifier|Fatigue|HPO|C0015672|Weakness|031
QT002861|Qualifier|Fatigue|LCH_NW|C0015672|Weakness|031
QT002862|Qualifier|Fatigue|LCH|C0015672|Weakness|031
QT002863|Qualifier|Fatigue|LNC|C0015672|Weakness|031
QT002864|Qualifier|Fatigue|MEDLINEPLUS|C0015672|Weakness|031
QT002865|Qualifier|Fatigue|MSH|C0015672|Weakness|031
QT002866|Qualifier|Fatigue|MTH|C0015672|Weakness|031
QT002867|Qualifier|Fatigue|NCI_FDA|C0015672|Weakness|031
QT002868|Qualifier|Fatigue|NCI_NICHD|C0015672|Weakness|031
QT002869|Qualifier|Fatigue|NCI|C0015672|Weakness|031
QT002870|Qualifier|Fatigue|PDQ|C0015672|Weakness|031
QT002871|Qualifier|Fatigue|SNOMEDCT_US|C0015672|Weakness|031
QT002872|Qualifier|Fecal occult blood: negative (finding)|SNOMEDCT_US|C0474537|Absence findings|001
QT002873|Qualifier|Fecal occult blood: negative|SNOMEDCT_US|C0474537|Absence findings|001
QT002874|Qualifier|Feeling ill|SNOMEDCT_US|C0231218|Weakness|031
QT002875|Qualifier|Feeling weak|SNOMEDCT_US|C3714552|Weakness|031
QT002876|Qualifier|Feels off-color|SNOMEDCT_US|C0231218|Weakness|031
QT002877|Qualifier|Feels off-colour|SNOMEDCT_US|C0231218|Weakness|031
QT002878|Qualifier|Feels poorly|SNOMEDCT_US|C0231218|Weakness|031
QT002879|Qualifier|Feels unwell (finding)|SNOMEDCT_US|C0231218|Weakness|031
QT002880|Qualifier|Feels unwell|SNOMEDCT_US|C0231218|Weakness|031
QT002881|Qualifier|Fet AF space Diam.lgst pct max US.meas|LNC|C0551949|Maximum|026
QT002882|Qualifier|Fet AV Vmax sys DOP|LNC|C0551824|Maximum|026
QT002883|Qualifier|Fet Ac arch Vmax sys DOP|LNC|C0551816|Maximum|026
QT002884|Qualifier|Fet Aorta ascending Vmax sys DOP|LNC|C0551812|Maximum|026
QT002885|Qualifier|Fet Aorta descending Vmax sys DOP|LNC|C0551814|Maximum|026
QT002886|Qualifier|Fet Cerebral a Ant Vmax sys DOP|LNC|C0551818|Maximum|026
QT002887|Qualifier|Fet Cerebral a Middle Vmax sys DOP|LNC|C0551820|Maximum|026
QT002888|Qualifier|Fet DA Vmax sys DOP|LNC|C0551822|Maximum|026
QT002889|Qualifier|Fet Ear-L Length.max US.meas|LNC|C2598874|Maximum|026
QT002890|Qualifier|Fet Ear-R Length.max US.meas|LNC|C2598855|Maximum|026
QT002891|Qualifier|Fet LVOT Vmax sys DOP|LNC|C0551832|Maximum|026
QT002892|Qualifier|Fet MPA Vmax sys DOP|LNC|C0551838|Maximum|026
QT002893|Qualifier|Fet MV Peak A-wave DOP|LNC|C0551760|Maximum|026
QT002894|Qualifier|Fet MV Peak E-wave DOP|LNC|C0551764|Maximum|026
QT002895|Qualifier|Fet MV Vmax sys DOP|LNC|C0551826|Maximum|026
QT002896|Qualifier|Fet Mandible Length.max US.meas|LNC|C2598858|Maximum|026
QT002897|Qualifier|Fet PV Vmax sys DOP|LNC|C0551828|Maximum|026
QT002898|Qualifier|Fet RVOT Vmax sys DOP|LNC|C0551834|Maximum|026
QT002899|Qualifier|Fet Scapula-L Length.max US.meas|LNC|C2598865|Maximum|026
QT002900|Qualifier|Fet Scapula-R Length.max US.meas|LNC|C2598866|Maximum|026
QT002901|Qualifier|Fet TV Peak A-wave DOP|LNC|C0551762|Maximum|026
QT002902|Qualifier|Fet TV Peak E-wave DOP|LNC|C0551766|Maximum|026
QT002903|Qualifier|Fet TV Vmax sys DOP|LNC|C0551830|Maximum|026
QT002904|Qualifier|Fet Umb a at fetus Vmax sys DOP|LNC|C0551840|Maximum|026
QT002905|Qualifier|Fet Umb a fetus-plc Vmax sys DOP|LNC|C0551842|Maximum|026
QT002906|Qualifier|Fet Umb a.at plc Vmax sys DOP|LNC|C0551841|Maximum|026
QT002907|Qualifier|Fetal Amniotic fluid space Maximum diameter largest pocket US|LNC|C0551949|Maximum|026
QT002908|Qualifier|Fetal Aorta ascending Peak systolic flow velocity US.doppler|LNC|C0551812|Maximum|026
QT002909|Qualifier|Fetal Aorta descending Peak systolic flow velocity US.doppler|LNC|C0551814|Maximum|026
QT002910|Qualifier|Fetal Aortic arch Peak systolic flow velocity US.doppler|LNC|C0551816|Maximum|026
QT002911|Qualifier|Fetal Aortic valve Peak systolic flow velocity US.doppler|LNC|C0551824|Maximum|026
QT002912|Qualifier|Fetal Cerebral artery anterior Peak systolic flow velocity US.doppler|LNC|C0551818|Maximum|026
QT002913|Qualifier|Fetal Cerebral artery middle Peak systolic flow velocity US.doppler|LNC|C0551820|Maximum|026
QT002914|Qualifier|Fetal Ductus arteriosus Peak systolic flow velocity US.doppler|LNC|C0551822|Maximum|026
QT002915|Qualifier|Fetal Ear - left Maximum length US|LNC|C2598874|Maximum|026
QT002916|Qualifier|Fetal Ear - right Maximum length US|LNC|C2598855|Maximum|026
QT002917|Qualifier|Fetal Left ventricular outflow tract Peak systolic flow velocity US.doppler|LNC|C0551832|Maximum|026
QT002918|Qualifier|Fetal Main pulmonary artery Peak systolic flow velocity US.doppler|LNC|C0551838|Maximum|026
QT002919|Qualifier|Fetal Mandible Maximum length US|LNC|C2598858|Maximum|026
QT002920|Qualifier|Fetal Mitral valve Peak A wave US.doppler|LNC|C0551760|Maximum|026
QT002921|Qualifier|Fetal Mitral valve Peak E wave US.doppler|LNC|C0551764|Maximum|026
QT002922|Qualifier|Fetal Mitral valve Peak systolic flow velocity US.doppler|LNC|C0551826|Maximum|026
QT002923|Qualifier|Fetal Pulmonic valve Peak systolic flow velocity US.doppler|LNC|C0551828|Maximum|026
QT002924|Qualifier|Fetal Right ventricular outflow tract Peak systolic flow velocity US.doppler|LNC|C0551834|Maximum|026
QT002925|Qualifier|Fetal Scapula - left Maximum length US|LNC|C2598865|Maximum|026
QT002926|Qualifier|Fetal Scapula - right Maximum length US|LNC|C2598866|Maximum|026
QT002927|Qualifier|Fetal Tricuspid valve Peak A wave US.doppler|LNC|C0551762|Maximum|026
QT002928|Qualifier|Fetal Tricuspid valve Peak E wave US.doppler|LNC|C0551766|Maximum|026
QT002929|Qualifier|Fetal Tricuspid valve Peak systolic flow velocity US.doppler|LNC|C0551830|Maximum|026
QT002930|Qualifier|Fetal Umbilical artery at fetus Peak systolic flow velocity US.doppler|LNC|C0551840|Maximum|026
QT002931|Qualifier|Fetal Umbilical artery at placenta Peak systolic flow velocity US.doppler|LNC|C0551841|Maximum|026
QT002932|Qualifier|Fetal Umbilical artery between fetus and placenta Peak systolic flow velocity US.doppler|LNC|C0551842|Maximum|026
QT002933|Qualifier|Filling rate.diastole.max^W stress:VRat:Pt:Heart.ventricle.left:Qn:NM.SPECT|LNC|C4298539|Maximum|026
QT002934|Qualifier|Filling rate.diastole.max^W stress:Volume Rate:Point in time:Heart.ventricle.left:Quantitative:NM.SPECT|LNC|C4298539|Maximum|026
QT002935|Qualifier|Filling rate.diastole.max^resting:VRat:Pt:Heart.ventricle.left:Qn:NM.SPECT|LNC|C4285501|Maximum|026
QT002936|Qualifier|Filling rate.diastole.max^resting:Volume Rate:Point in time:Heart.ventricle.left:Quantitative:NM.SPECT|LNC|C4285501|Maximum|026
QT002937|Qualifier|Final stage|SNOMEDCT_US|C0205088|General clinical stage for disease AND/OR neoplasm|008
QT002938|Qualifier|Final stage|SNOMEDCT_US|C0205088|General clinical stage for disease AND/OR neoplasm|008
QT002939|Qualifier|Final|SNOMEDCT_US|C0205088|General clinical stage for disease AND/OR neoplasm|008
QT002940|Qualifier|Final|SNOMEDCT_US|C0205088|General clinical stage for disease AND/OR neoplasm|008
QT002941|Qualifier|Finding context value (qualifier value)|SNOMEDCT_US|C1444638|Context values|025
QT002942|Qualifier|Finding context value (qualifier value)|SNOMEDCT_US|C1444638|Context values|025
QT002943|Qualifier|Finding context value (qualifier value)|SNOMEDCT_US|C1444638|Expectations|029
QT002944|Qualifier|Finding context value|SNOMEDCT_US|C1444638|Context values|025
QT002945|Qualifier|Finding context value|SNOMEDCT_US|C1444638|Context values|025
QT002946|Qualifier|Finding context value|SNOMEDCT_US|C1444638|Expectations|029
QT002947|Qualifier|Finding of sexual intercourse (finding)|SNOMEDCT_US|C1314687|Measurement property|010
QT002948|Qualifier|Finding of sexual intercourse (finding)|SNOMEDCT_US|C1314687|Measurement property|010
QT002949|Qualifier|Finding of sexual intercourse [dup] (finding)|SNOMEDCT_US|C1314687|Measurement property|010
QT002950|Qualifier|Finding of sexual intercourse [dup] (finding)|SNOMEDCT_US|C1314687|Measurement property|010
QT002951|Qualifier|Finding of sexual intercourse|SNOMEDCT_US|C1314687|Measurement property|010
QT002952|Qualifier|Finding of sexual intercourse|SNOMEDCT_US|C1314687|Measurement property|010
QT002953|Qualifier|Finding of specific gravity (finding)|SNOMEDCT_US|C0037786|Measurement property|010
QT002954|Qualifier|Finding of specific gravity (finding)|SNOMEDCT_US|C0037786|Measurement property|010
QT002955|Qualifier|Finding of specific gravity|SNOMEDCT_US|C0037786|Measurement property|010
QT002956|Qualifier|Finding of specific gravity|SNOMEDCT_US|C0037786|Measurement property|010
QT002957|Qualifier|Finding of yawning (finding)|SNOMEDCT_US|C0043387|Observation of reflex|026
QT002958|Qualifier|Finding of yawning|SNOMEDCT_US|C0043387|Observation of reflex|026
QT002959|Qualifier|Finding status (attribute)|SNOMEDCT_US|C0566250|Context values|025
QT002960|Qualifier|Finding status values (qualifier value)|SNOMEDCT_US|C0566250|Context values|025
QT002961|Qualifier|Finding status values|MTH|C0566250|Context values|025
QT002962|Qualifier|Finding status values|RMD|C0566250|Finding status values|030
QT002963|Qualifier|Finding status values|SNOMEDCT_US|C0566250|Context values|025
QT002964|Qualifier|Finding status|SNOMEDCT_US|C0566250|Context values|025
QT002965|Qualifier|Finding, Neurologic|MSH|C0422837|Observation of reflex|026
QT002966|Qualifier|Findings values (qualifier value)|SNOMEDCT_US|C0442719|Absence findings|001
QT002967|Qualifier|Findings values (qualifier value)|SNOMEDCT_US|C0442719|Degree findings|002
QT002968|Qualifier|Findings values (qualifier value)|SNOMEDCT_US|C0442719|Interpretation value|003
QT002969|Qualifier|Findings values (qualifier value)|SNOMEDCT_US|C0442719|Normality findings|004
QT002970|Qualifier|Findings values (qualifier value)|SNOMEDCT_US|C0442719|Presence findings|005
QT002971|Qualifier|Findings values (qualifier value)|SNOMEDCT_US|C0442719|Proof findings|006
QT002972|Qualifier|Findings values (qualifier value)|SNOMEDCT_US|C0442719|Undetermined|007
QT002973|Qualifier|Findings values|SNOMEDCT_US|C0442719|Absence findings|001
QT002974|Qualifier|Findings values|SNOMEDCT_US|C0442719|Degree findings|002
QT002975|Qualifier|Findings values|SNOMEDCT_US|C0442719|Interpretation value|003
QT002976|Qualifier|Findings values|SNOMEDCT_US|C0442719|Normality findings|004
QT002977|Qualifier|Findings values|SNOMEDCT_US|C0442719|Presence findings|005
QT002978|Qualifier|Findings values|SNOMEDCT_US|C0442719|Proof findings|006
QT002979|Qualifier|Findings values|SNOMEDCT_US|C0442719|Undetermined|007
QT002980|Qualifier|Findings, Neurologic|MSH|C0422837|Observation of reflex|026
QT002981|Qualifier|First sign (attribute)|SNOMEDCT_US|C0449990|Mathematical sign|027
QT002982|Qualifier|First sign (attribute)|SNOMEDCT_US|C0449990|Mathematical sign|027
QT002983|Qualifier|First sign|SNOMEDCT_US|C0449990|Mathematical sign|027
QT002984|Qualifier|First sign|SNOMEDCT_US|C0449990|Mathematical sign|027
QT002985|Qualifier|First stage|SNOMEDCT_US|C0441766|General clinical stage for disease AND/OR neoplasm|008
QT002986|Qualifier|First stage|SNOMEDCT_US|C0441766|General clinical stage for disease AND/OR neoplasm|008
QT002987|Qualifier|First value (attribute)|SNOMEDCT_US|C0449991|Mathematical sign|027
QT002988|Qualifier|First value (attribute)|SNOMEDCT_US|C0449991|Mathematical sign|027
QT002989|Qualifier|First value|SNOMEDCT_US|C0449991|Mathematical sign|027
QT002990|Qualifier|First value|SNOMEDCT_US|C0449991|Mathematical sign|027
QT002991|Qualifier|Flaccid Muscle Tone|MSH|C0026825|Descriptors|028
QT002992|Qualifier|Flaccid Muscle Tone|MSH|C0026825|Descriptors|028
QT002993|Qualifier|Flaccid Muscle Tone|MTH|C0026825|Descriptors|028
QT002994|Qualifier|Flaccid Muscle Tone|MTH|C0026825|Descriptors|028
QT002995|Qualifier|Flaccid muscle|LNC|C0026825|Descriptors|028
QT002996|Qualifier|Flaccid muscle|LNC|C0026825|Descriptors|028
QT002997|Qualifier|Flaccid muscle|SNOMEDCT_US|C0026825|Descriptors|028
QT002998|Qualifier|Flaccid muscle|SNOMEDCT_US|C0026825|Descriptors|028
QT002999|Qualifier|Flaccidity (finding)|SNOMEDCT_US|C0026825|Descriptors|028
QT003000|Qualifier|Flaccidity (finding)|SNOMEDCT_US|C0026825|Descriptors|028
QT003001|Qualifier|Flaccidity (qualifier value)|SNOMEDCT_US|C0026825|Descriptors|028
QT003002|Qualifier|Flaccidity (qualifier value)|SNOMEDCT_US|C0026825|Descriptors|028
QT003003|Qualifier|Flaccidity - muscle (finding)|SNOMEDCT_US|C0026825|Descriptors|028
QT003004|Qualifier|Flaccidity - muscle (finding)|SNOMEDCT_US|C0026825|Descriptors|028
QT003005|Qualifier|Flaccidity - muscle|SNOMEDCT_US|C0026825|Descriptors|028
QT003006|Qualifier|Flaccidity - muscle|SNOMEDCT_US|C0026825|Descriptors|028
QT003007|Qualifier|Flaccidity, Muscle|MSH|C0026825|Descriptors|028
QT003008|Qualifier|Flaccidity, Muscle|MSH|C0026825|Descriptors|028
QT003009|Qualifier|Flaccidity, Muscular|MSH|C0026825|Descriptors|028
QT003010|Qualifier|Flaccidity, Muscular|MSH|C0026825|Descriptors|028
QT003011|Qualifier|Flaccidity, NOS|SNOMEDCT_US|C0026825|Descriptors|028
QT003012|Qualifier|Flaccidity, NOS|SNOMEDCT_US|C0026825|Descriptors|028
QT003013|Qualifier|Flaccidity|NCI|C0026825|Descriptors|028
QT003014|Qualifier|Flaccidity|NCI|C0026825|Descriptors|028
QT003015|Qualifier|Flaccidity|SNOMEDCT_US|C0026825|Descriptors|028
QT003016|Qualifier|Flaccidity|SNOMEDCT_US|C0026825|Descriptors|028
QT003017|Qualifier|Focal motor weakness (finding)|SNOMEDCT_US|C3697219|Weakness|031
QT003018|Qualifier|Focal motor weakness|SNOMEDCT_US|C3697219|Weakness|031
QT003019|Qualifier|Following|SNOMEDCT_US|C0231290|Special information qualifier|024
QT003020|Qualifier|Following|SNOMEDCT_US|C0231290|Special information qualifier|024
QT003021|Qualifier|Food Allerg Mix A IgE Ql|LNC|C0798391|Maximum|026
QT003022|Qualifier|Food Allerg Mix F IgE Ql|LNC|C0798392|Maximum|026
QT003023|Qualifier|Food Allerg Mix18 IgE Ql|LNC|C0798419|Maximum|026
QT003024|Qualifier|Food Allerg Mix18 IgE Qn|LNC|C3654280|Maximum|026
QT003025|Qualifier|Food Allerg Mix18 IgE RAST Ql|LNC|C4264848|Maximum|026
QT003026|Qualifier|Food Allerg Mix27 IgE Ql|LNC|C1316857|Maximum|026
QT003027|Qualifier|Food Allerg Mix27 IgE Qn|LNC|C1978633|Maximum|026
QT003028|Qualifier|Food Allerg Mix27 IgE RAST Ql|LNC|C4264846|Maximum|026
QT003029|Qualifier|Food Allerg Mix30 IgE Qn|LNC|C1977027|Maximum|026
QT003030|Qualifier|Food Allerg Mix5 IgE Ql|LNC|C0881163|Maximum|026
QT003031|Qualifier|Food Allerg Mix5 IgE Qn|LNC|C1114072|Maximum|026
QT003032|Qualifier|Food Allerg Mix5 IgE RAST Ql|LNC|C0881731|Maximum|026
QT003033|Qualifier|Food Allergen Mix 18 (Peanut+Soybean+Peas) IgE Ab RAST class [Presence] in Serum by Multidisk|LNC|C4264848|Maximum|026
QT003034|Qualifier|Food Allergen Mix 18 (Peanut+Soybean+Peas) IgE Ab [Presence] in Serum by Multidisk|LNC|C0798419|Maximum|026
QT003035|Qualifier|Food Allergen Mix 18 (Peanut+Soybean+Peas) IgE Ab [Units/volume] in Serum by Multidisk|LNC|C3654280|Maximum|026
QT003036|Qualifier|Food Allergen Mix 27 (Hazelnut+Codfish+Soybean+Wheat) IgE Ab RAST class [Presence] in Serum by Multidisk|LNC|C4264846|Maximum|026
QT003037|Qualifier|Food Allergen Mix 27 (Hazelnut+Codfish+Soybean+Wheat) IgE Ab [Presence] in Serum by Multidisk|LNC|C1316857|Maximum|026
